acc_chest_x,acc_chest_y,acc_chest_z,activity_name
-11.365,1.086,-5.8286,Climbing stairs
-10.145,0.20205,-5.0976,Climbing stairs
-9.2669,-0.79501,-4.5137,Climbing stairs
-8.2834,-0.98334,-3.8885,Climbing stairs
-8.2112,-0.55203,-3.5128,Climbing stairs
-8.6133,0.36242,-4.4516,Climbing stairs
-8.9487,0.46504,-3.9371,Climbing stairs
-8.4716,-0.15895,-3.688,Climbing stairs
-8.0642,-0.83261,-3.5907,Climbing stairs
-7.9746,-1.2702,-2.1669,Climbing stairs
-8.1455,-1.3117,-2.2233,Climbing stairs
-8.0193,-1.0557,-2.4529,Climbing stairs
-7.8167,-0.57722,-2.6204,Climbing stairs
-7.8619,-0.33767,-2.3778,Climbing stairs
-7.8952,-0.1903,-1.9961,Climbing stairs
-7.8744,-0.21722,-2.3143,Climbing stairs
-7.8684,-0.51697,-2.636,Climbing stairs
-7.8671,-0.58319,-2.0735,Climbing stairs
-8.2551,-0.37429,-2.1389,Climbing stairs
-8.0538,-0.3399,-2.3464,Climbing stairs
-8.2106,-0.077922,-2.4386,Climbing stairs
-8.1824,-0.47428,-2.169,Climbing stairs
-8.2615,-0.55948,-1.8082,Climbing stairs
-8.6155,-0.53789,-2.301,Climbing stairs
-9.2386,-0.69634,-2.2311,Climbing stairs
-9.3137,-0.47601,-2.1165,Climbing stairs
-9.8132,-0.24731,-2.2538,Climbing stairs
-9.1802,-0.58453,-2.2421,Climbing stairs
-9.0859,-0.75389,-2.3836,Climbing stairs
-9.5017,-0.67069,-2.0288,Climbing stairs
-9.3272,-0.81118,-1.9467,Climbing stairs
-9.6706,-0.31064,-1.8385,Climbing stairs
-9.5767,-0.45951,-2.0098,Climbing stairs
-9.2613,-0.57325,-2.4411,Climbing stairs
-9.4684,-0.31756,-1.9549,Climbing stairs
-9.2844,-0.424,-2.2382,Climbing stairs
-9.7567,-0.044277,-2.2987,Climbing stairs
-9.7951,-0.14358,-2.5077,Climbing stairs
-9.9537,0.209,-2.5707,Climbing stairs
-10.589,0.15072,-2.4285,Climbing stairs
-11.408,0.21549,-2.6543,Climbing stairs
-12.019,-0.042703,-2.6986,Climbing stairs
-12.291,-0.11048,-3.2626,Climbing stairs
-12.909,-0.51981,-3.352,Climbing stairs
-11.9,-0.46483,-4.8103,Climbing stairs
-8.6602,-0.32291,-8.6922,Climbing stairs
-10.981,0.57434,-2.7588,Climbing stairs
-12.352,0.92343,-1.6643,Climbing stairs
-10.526,1.5763,-2.5002,Climbing stairs
-8.5733,0.88844,-4.4885,Climbing stairs
-7.7861,0.41474,-4.8153,Climbing stairs
-7.7989,0.54885,-5.1085,Climbing stairs
-7.7907,0.64807,-4.9206,Climbing stairs
-7.8894,0.53239,-4.5626,Climbing stairs
-8.1603,0.94229,-4.4099,Climbing stairs
-7.9026,1.1922,-3.8927,Climbing stairs
-7.7868,1.463,-3.5841,Climbing stairs
-7.5106,1.2886,-3.0419,Climbing stairs
-7.2557,1.1702,-3.0631,Climbing stairs
-7.2229,1.0445,-2.5797,Climbing stairs
-6.5465,1.0645,-2.8937,Climbing stairs
-6.5774,1.5948,-2.4249,Climbing stairs
-6.7721,1.734,-2.3913,Climbing stairs
-6.7591,2.0962,-3.2429,Climbing stairs
-6.5349,1.9984,-3.3465,Climbing stairs
-7.5555,2.0173,-3.229,Climbing stairs
-8.1529,2.0897,-2.9803,Climbing stairs
-9.1994,1.8884,-3.0932,Climbing stairs
-9.3504,1.8625,-2.6745,Climbing stairs
-9.3061,1.6707,-2.6391,Climbing stairs
-9.0377,1.8828,-2.3674,Climbing stairs
-8.9815,1.5983,-2.1404,Climbing stairs
-8.8337,1.2818,-1.6636,Climbing stairs
-8.6095,1.1839,-1.7461,Climbing stairs
-8.0989,0.9061,-1.7395,Climbing stairs
-8.1636,1.1103,-2.0264,Climbing stairs
-8.0272,1.3619,-1.7932,Climbing stairs
-8.264,2.088,-1.9173,Climbing stairs
-8.2973,2.2398,-1.9774,Climbing stairs
-8.9453,2.3148,-2.0443,Climbing stairs
-9.2269,2.2549,-2.3971,Climbing stairs
-9.672,1.7804,-1.8503,Climbing stairs
-9.5641,1.9438,-1.9198,Climbing stairs
-9.7342,1.3589,-2.1935,Climbing stairs
-9.9622,1.6465,-1.8834,Climbing stairs
-9.6747,1.9173,-2.4169,Climbing stairs
-10.006,2.3323,-1.8217,Climbing stairs
-10.558,2.1256,-1.9034,Climbing stairs
-9.9416,1.6277,-2.0009,Climbing stairs
-9.9274,1.4225,-1.672,Climbing stairs
-9.3074,0.72541,-2.0505,Climbing stairs
-9.5028,0.39021,-1.0491,Climbing stairs
-9.4078,0.69539,-2.1795,Climbing stairs
-9.5769,1.5731,-2.2374,Climbing stairs
-9.0108,3.0634,-3.2296,Climbing stairs
-10.598,2.6203,-2.9326,Climbing stairs
-11.254,2.5891,-3.4933,Climbing stairs
-10.598,3.1383,-4.2228,Climbing stairs
-10.683,2.8423,-5.0179,Climbing stairs
-10.374,2.5276,-4.5515,Climbing stairs
-11.498,1.6817,-3.9118,Climbing stairs
-10.372,1.4261,-4.4927,Climbing stairs
-9.569,1.6812,-4.9645,Climbing stairs
-9.7031,1.8222,-4.0465,Climbing stairs
-10.234,1.5874,-3.3203,Climbing stairs
-10.079,1.9288,-3.9738,Climbing stairs
-9.7602,2.1516,-3.7116,Climbing stairs
-8.5734,1.9033,-4.9655,Climbing stairs
-8.0316,2.0861,-6.5386,Climbing stairs
-8.4,2.8278,-6.335,Climbing stairs
-8.9562,3.3642,-5.9814,Climbing stairs
-9.3887,2.7701,-4.5823,Climbing stairs
-9.0235,1.1745,-4.2522,Climbing stairs
-8.4636,0.45254,-4.2224,Climbing stairs
-8.2657,0.66066,-3.6248,Climbing stairs
-8.3512,1.3998,-2.874,Climbing stairs
-8.6968,1.506,-2.7276,Climbing stairs
-8.4962,1.0713,-2.4931,Climbing stairs
-8.2164,0.21311,-2.2545,Climbing stairs
-8.0057,-0.72691,-1.9812,Climbing stairs
-8.1554,-0.81367,-1.5364,Climbing stairs
-7.9481,-0.57359,-1.0937,Climbing stairs
-8.1335,-0.39768,-0.68842,Climbing stairs
-7.7828,0.25349,-0.80876,Climbing stairs
-6.9643,0.73999,-1.165,Climbing stairs
-7.0251,1.2536,-1.0766,Climbing stairs
-7.0604,0.99848,-1.8575,Climbing stairs
-7.5618,-0.69925,-1.2735,Climbing stairs
-7.9961,-0.69864,-1.7681,Climbing stairs
-8.4794,-0.27152,-0.51917,Climbing stairs
-7.8377,0.97389,-1.186,Climbing stairs
-9.4045,1.0329,-0.5702,Climbing stairs
-10.992,1.1323,-0.99283,Climbing stairs
-12.271,0.92812,-1.0428,Climbing stairs
-12.118,0.82695,-0.87294,Climbing stairs
-11.57,1.2101,-1.27,Climbing stairs
-10.067,1.8561,-1.7382,Climbing stairs
-8.0891,1.9319,-2.2893,Climbing stairs
-8.2828,1.0078,-0.98298,Climbing stairs
-9.2205,-0.08508,0.29761,Climbing stairs
-8.4236,-0.034537,-0.92942,Climbing stairs
-7.7428,0.27344,-0.74381,Climbing stairs
-8.0866,0.79374,-0.59172,Climbing stairs
-7.941,1.5946,-1.7407,Climbing stairs
-7.9815,1.6018,-1.4979,Climbing stairs
-8.9659,2.3334,-0.89525,Climbing stairs
-9.2058,1.7044,-0.85713,Climbing stairs
-9.5278,1.6404,0.16869,Climbing stairs
-9.4766,1.6061,-0.39229,Climbing stairs
-9.2004,1.4349,-1.1761,Climbing stairs
-9.5635,1.4054,-0.61035,Climbing stairs
-10.116,0.75128,-0.39554,Climbing stairs
-10.209,0.33354,-1.1384,Climbing stairs
-10.666,0.45123,-0.23307,Climbing stairs
-11.349,0.78143,0.40717,Climbing stairs
-11.17,1.4194,0.42249,Climbing stairs
-11.713,1.3239,1.3507,Climbing stairs
-11.336,0.61684,-0.29185,Climbing stairs
-11.107,-0.19308,0.11947,Climbing stairs
-11.904,-0.76912,-0.64817,Climbing stairs
-13.214,1.6326,-0.71622,Climbing stairs
-13.868,2.9971,-1.4566,Climbing stairs
-13.257,2.7406,-2.4691,Climbing stairs
-12.79,2.6409,-3.1413,Climbing stairs
-11.014,2.7413,-3.3217,Climbing stairs
-9.6309,3.261,-3.4118,Climbing stairs
-9.1355,2.7329,-3.6382,Climbing stairs
-8.2943,2.5933,-3.9877,Climbing stairs
-7.364,2.5419,-4.9923,Climbing stairs
-7.4812,4.3631,-4.3968,Climbing stairs
-7.6965,5.5324,-4.3758,Climbing stairs
-8.0926,4.6296,-4.3833,Climbing stairs
-8.7156,3.4573,-3.9415,Climbing stairs
-9.2224,4.0515,-3.2564,Climbing stairs
-9.1926,4.5789,-2.4405,Climbing stairs
-8.8663,4.9327,-3.1455,Climbing stairs
-8.4717,4.3909,-3.1206,Climbing stairs
-8.5705,2.7679,-2.5298,Climbing stairs
-8.651,1.7438,-2.222,Climbing stairs
-8.3357,1.6341,-3.0635,Climbing stairs
-7.8128,1.751,-3.1161,Climbing stairs
-7.7216,0.7279,-1.724,Climbing stairs
-7.2334,1.0617,-2.2939,Climbing stairs
-7.5814,1.7967,-1.3962,Climbing stairs
-7.3666,1.6653,-2.1764,Climbing stairs
-7.328,1.2474,-1.7614,Climbing stairs
-7.2424,1.0107,-1.2459,Climbing stairs
-7.6333,1.3596,-1.1724,Climbing stairs
-8.2086,1.8428,-1.5815,Climbing stairs
-7.9537,1.7269,-1.8551,Climbing stairs
-8.1321,1.5564,-1.1441,Climbing stairs
-8.1606,1.4645,-1.0787,Climbing stairs
-8.5298,1.7433,-1.0431,Climbing stairs
-8.8389,2.0447,-1.1844,Climbing stairs
-9.2248,1.6426,-0.75743,Climbing stairs
-9.4054,1.0777,-0.008266,Climbing stairs
-10.22,1.4145,-0.1569,Climbing stairs
-10.284,2.5771,-0.31543,Climbing stairs
-9.7405,2.6825,-1.2217,Climbing stairs
-9.2724,2.5066,-1.3428,Climbing stairs
-9.515,1.5064,-0.55916,Climbing stairs
-9.0027,0.64214,-0.48958,Climbing stairs
-8.6801,-0.33965,-0.97794,Climbing stairs
-8.5071,0.10098,-1.433,Climbing stairs
-8.3069,0.19486,-1.5298,Climbing stairs
-9.4429,-0.077736,0.3509,Climbing stairs
-9.156,0.22579,-1.4323,Climbing stairs
-9.7159,1.4494,-1.1222,Climbing stairs
-10.033,1.6281,-1.1272,Climbing stairs
-10.066,1.2798,-0.67429,Climbing stairs
-11.116,0.75674,-0.93189,Climbing stairs
-11.78,0.62133,-1.1862,Climbing stairs
-12.087,1.3125,-1.924,Climbing stairs
-12.534,1.4319,-2.1869,Climbing stairs
-12.696,1.4718,-2.2991,Climbing stairs
-13.237,1.2659,-2.4545,Climbing stairs
-12.769,1.0751,-2.0927,Climbing stairs
-13.129,1.4043,-2.042,Climbing stairs
-12.663,1.3172,-2.9657,Climbing stairs
-11.497,0.62764,-3.554,Climbing stairs
-8.924,-0.2647,-3.6659,Climbing stairs
-7.4938,-1.0664,-3.8854,Climbing stairs
-6.9219,-1.3816,-4.1138,Climbing stairs
-7.4039,-1.0168,-3.702,Climbing stairs
-8.6051,-0.5546,-3.6499,Climbing stairs
-8.8966,-0.62385,-4.0877,Climbing stairs
-8.803,-0.75968,-3.5421,Climbing stairs
-8.652,-0.22635,-3.1888,Climbing stairs
-8.3675,0.19205,-3.3301,Climbing stairs
-8.5953,-0.032358,-2.3292,Climbing stairs
-7.7675,-0.006739,-3.0532,Climbing stairs
-7.2081,0.30455,-3.32,Climbing stairs
-7.4614,0.84646,-3.2186,Climbing stairs
-8.787,-0.54749,-2.523,Climbing stairs
-8.6807,-0.30738,-1.175,Climbing stairs
-8.6804,-0.32262,-1.6711,Climbing stairs
-9.0852,-0.28577,-1.7205,Climbing stairs
-8.7451,-0.62318,-1.9824,Climbing stairs
-8.6933,-0.18272,-1.5322,Climbing stairs
-8.1374,-1.2084,-0.42455,Climbing stairs
-8.2403,-2.6316,-1.6474,Climbing stairs
-8.5173,-2.4199,-0.87042,Climbing stairs
-8.3464,-0.86067,-1.0669,Climbing stairs
-8.0783,-0.63019,-1.6251,Climbing stairs
-8.5599,-0.28609,-2.1731,Climbing stairs
-9.608,0.097549,-2.1912,Climbing stairs
-9.5049,-0.0057056,-1.8637,Climbing stairs
-9.2567,-0.29642,-1.8372,Climbing stairs
-9.5268,-0.9347,-1.9157,Climbing stairs
-9.7568,-1.0476,-1.968,Climbing stairs
-9.4387,-0.79285,-1.8714,Climbing stairs
-9.5124,-1.149,-1.6824,Climbing stairs
-9.0849,-0.80434,-2.3882,Climbing stairs
-9.6622,-0.72854,-1.455,Climbing stairs
-8.8515,-0.86077,-2.5722,Climbing stairs
-9.2911,-1.103,-2.0256,Climbing stairs
-9.827,-1.0722,-1.6018,Climbing stairs
-9.5042,-1.0528,-2.2,Climbing stairs
-9.5172,-0.90622,-1.7237,Climbing stairs
-10.125,-0.80464,-2.3882,Climbing stairs
-10.779,-0.46121,-2.031,Climbing stairs
-11.447,-0.37958,-2.7815,Climbing stairs
-11.804,0.32181,-2.571,Climbing stairs
-12.898,-0.55282,-3.0708,Climbing stairs
-13.045,-0.29399,-3.8475,Climbing stairs
-13.108,-0.65877,-4.8067,Climbing stairs
-12.352,-0.56701,-6.1563,Climbing stairs
-12.119,-1.1268,-6.5119,Climbing stairs
-12.395,0.55371,-4.1291,Climbing stairs
-10.711,1.1891,-4.3667,Climbing stairs
-8.4195,0.77214,-4.8252,Climbing stairs
-6.3849,0.053967,-4.7109,Climbing stairs
-6.0478,-0.13683,-5.4965,Climbing stairs
-6.8716,0.64926,-5.131,Climbing stairs
-8.3256,2.14,-4.1442,Climbing stairs
-9.1943,2.1405,-3.0389,Climbing stairs
-9.0381,1.9048,-3.5549,Climbing stairs
-8.7406,0.66706,-2.7189,Climbing stairs
-7.9214,0.61532,-2.7867,Climbing stairs
-7.976,1.3254,-2.1333,Climbing stairs
-7.5985,1.6447,-2.3678,Climbing stairs
-7.6147,0.93502,-2.1264,Climbing stairs
-7.8453,0.3479,-1.2213,Climbing stairs
-7.6145,-0.58571,-1.5685,Climbing stairs
-7.5866,-0.46643,-2.3578,Climbing stairs
-7.4214,-0.1431,-2.2024,Climbing stairs
-7.6412,0.24104,-2.452,Climbing stairs
-7.308,0.75317,-1.8164,Climbing stairs
-7.8041,1.3174,-2.1656,Climbing stairs
-7.9811,1.0768,-1.5241,Climbing stairs
-7.5718,1.3154,-1.7342,Climbing stairs
-7.8616,1.162,-1.8428,Climbing stairs
-7.66,0.67827,-1.7495,Climbing stairs
-8.5077,0.63774,-1.5742,Climbing stairs
-9.146,1.2395,-1.7832,Climbing stairs
-9.7188,1.0933,-1.8805,Climbing stairs
-9.4783,1.1861,-1.8301,Climbing stairs
-9.6861,1.4761,-1.7408,Climbing stairs
-9.398,1.2149,-1.5959,Climbing stairs
-9.2359,1.1875,-1.7247,Climbing stairs
-9.2215,0.97268,-2.4493,Climbing stairs
-9.5025,0.88451,-1.9941,Climbing stairs
-9.7604,1.1535,-1.8751,Climbing stairs
-10.225,1.1577,-1.7484,Climbing stairs
-10.801,1.1418,-1.7499,Climbing stairs
-11.308,0.76744,-2.1941,Climbing stairs
-11.437,0.62414,-2.1333,Climbing stairs
-12.467,0.61164,-2.9239,Climbing stairs
-13.411,0.86103,-3.5541,Climbing stairs
-13.938,1.937,-3.5941,Climbing stairs
-13.997,1.88,-5.0308,Climbing stairs
-13.167,0.79903,-5.1912,Climbing stairs
-10.408,-0.32472,-5.2082,Climbing stairs
-8.2871,-0.79699,-5.3559,Climbing stairs
-6.6009,-0.25693,-6.16,Climbing stairs
-6.654,-0.1289,-4.8748,Climbing stairs
-8.4361,-0.4193,-4.8904,Climbing stairs
-8.9762,-0.68571,-5.0512,Climbing stairs
-8.6994,-0.89099,-4.4486,Climbing stairs
-8.4362,-0.91549,-3.7561,Climbing stairs
-8.0875,-0.67337,-3.3764,Climbing stairs
-8.0567,-0.19654,-2.544,Climbing stairs
-8.3601,-0.17676,-2.8054,Climbing stairs
-8.5681,-0.38099,-2.7922,Climbing stairs
-7.9525,0.15004,-2.7549,Climbing stairs
-8.1398,-0.081316,-2.0284,Climbing stairs
-7.2734,0.034464,-2.639,Climbing stairs
-7.1324,-0.4519,-2.3459,Climbing stairs
-7.1459,-0.28142,-2.2359,Climbing stairs
-7.67,-0.33954,-1.999,Climbing stairs
-7.7319,-0.27193,-1.7508,Climbing stairs
-7.7411,-0.31891,-2.1129,Climbing stairs
-8.4262,-0.40659,-2.1103,Climbing stairs
-8.2023,0.015613,-1.6828,Climbing stairs
-8.7582,-0.47383,-1.7795,Climbing stairs
-8.3924,-0.58192,-1.7155,Climbing stairs
-8.8216,-0.33307,-1.7773,Climbing stairs
-9.0726,-0.40811,-1.5946,Climbing stairs
-9.2582,-0.22064,-1.3356,Climbing stairs
-9.1114,-0.4885,-1.6755,Climbing stairs
-8.8585,-0.51004,-2.2985,Climbing stairs
-9.3426,-0.54579,-2.2386,Climbing stairs
-9.9594,-0.51536,-2.8674,Climbing stairs
-10.235,-0.37452,-3.0863,Climbing stairs
-11.106,-0.23826,-2.432,Climbing stairs
-11.752,-0.25386,-2.5281,Climbing stairs
-12.286,0.17728,-1.7314,Climbing stairs
-12.462,0.36181,-2.178,Climbing stairs
-11.846,-0.65205,-3.2061,Climbing stairs
-11.967,-1.6749,-2.056,Climbing stairs
-11.48,-1.7505,-4.1049,Climbing stairs
-12.456,-0.96206,-3.1182,Climbing stairs
-12.191,-0.53377,-3.2586,Climbing stairs
-12.191,-0.56751,-2.9142,Climbing stairs
-11.239,-0.17619,-2.7106,Climbing stairs
-9.4594,0.24474,-3.6306,Climbing stairs
-8.6876,1.0451,-4.1059,Climbing stairs
-8.5763,1.5407,-4.0613,Climbing stairs
-8.4458,2.09,-3.3066,Climbing stairs
-7.9925,2.1499,-2.7855,Climbing stairs
-7.21,1.4109,-1.8309,Climbing stairs
-7.9713,1.0918,-0.98595,Climbing stairs
-8.8581,1.49,-0.28695,Climbing stairs
-7.9004,2.5982,-2.0609,Climbing stairs
-7.6919,2.7752,-2.3818,Climbing stairs
-7.8196,2.5965,-1.8084,Climbing stairs
-8.4255,1.5803,-0.79462,Climbing stairs
-7.6063,1.0216,-1.687,Climbing stairs
-6.8088,1.0458,-2.2954,Climbing stairs
-6.7567,0.96682,-2.4288,Climbing stairs
-7.1771,1.7838,-0.71314,Climbing stairs
-7.4465,1.6175,-0.50706,Climbing stairs
-7.5242,0.95852,-1.3558,Climbing stairs
-8.3262,0.655,-0.088419,Climbing stairs
-8.6426,0.31103,-1.3615,Climbing stairs
-8.8059,0.39602,-0.93278,Climbing stairs
-8.5618,0.31005,-1.1826,Climbing stairs
-9.2408,0.42562,-0.28801,Climbing stairs
-9.5921,0.81906,-0.58944,Climbing stairs
-9.7192,0.60849,-0.87155,Climbing stairs
-9.6975,0.5306,-1.1417,Climbing stairs
-9.8156,0.88169,-1.0154,Climbing stairs
-9.9729,1.6734,-0.54413,Climbing stairs
-10.243,1.5221,-0.83144,Climbing stairs
-9.9566,1.3639,-0.88778,Climbing stairs
-9.2536,1.0623,-1.3465,Climbing stairs
-9.187,0.76393,-0.73125,Climbing stairs
-9.0649,0.2164,-1.4121,Climbing stairs
-8.2682,0.78489,-1.9083,Climbing stairs
-8.6272,1.0589,-1.3889,Climbing stairs
-9.0927,1.1013,-1.0377,Climbing stairs
-9.2787,0.80422,-0.81183,Climbing stairs
-9.887,0.41002,-0.38415,Climbing stairs
-10.62,0.2161,-0.91739,Climbing stairs
-10.915,0.27403,-0.94376,Climbing stairs
-11.497,0.60861,-1.6505,Climbing stairs
-12.339,0.77071,-2.5412,Climbing stairs
-12.883,0.70367,-1.4314,Climbing stairs
-12.658,1.0952,-1.9751,Climbing stairs
-13.048,0.87663,-1.7211,Climbing stairs
-11.584,0.90851,-3.4446,Climbing stairs
-11.365,1.069,-4.1248,Climbing stairs
-11.363,1.4751,-5.3409,Climbing stairs
-11.9,1.0604,-5.8204,Climbing stairs
-11.981,0.57834,-4.1585,Climbing stairs
-10.206,0.19881,-3.8242,Climbing stairs
-8.3379,-0.27588,-3.9827,Climbing stairs
-7.1916,-0.01517,-4.6645,Climbing stairs
-7.5778,-0.40136,-4.8151,Climbing stairs
-8.3418,-0.079646,-4.4177,Climbing stairs
-8.7211,-0.30903,-4.0804,Climbing stairs
-8.0206,-0.486,-3.8648,Climbing stairs
-7.8751,-0.68807,-3.7146,Climbing stairs
-7.858,-0.028037,-3.0341,Climbing stairs
-8.5803,0.22956,-3.253,Climbing stairs
-8.7181,0.55269,-2.3713,Climbing stairs
-8.5549,0.4738,-2.3995,Climbing stairs
-8.4455,0.55552,-2.3816,Climbing stairs
-8.2703,0.38245,-2.0708,Climbing stairs
-7.5852,-0.53895,-2.1748,Climbing stairs
-6.989,-1.0548,-2.516,Climbing stairs
-6.7927,-0.76903,-2.6166,Climbing stairs
-7.6818,-0.25482,-2.4019,Climbing stairs
-7.5112,0.30741,-1.8881,Climbing stairs
-7.5626,0.3521,-2.3683,Climbing stairs
-7.5251,0.49607,-1.5764,Climbing stairs
-7.7087,0.5879,-1.8524,Climbing stairs
-7.8373,0.45101,-2.4331,Climbing stairs
-8.4595,0.24968,-2.1144,Climbing stairs
-9.258,-0.23377,-2.0421,Climbing stairs
-9.756,-0.076754,-2.0806,Climbing stairs
-9.4487,0.21467,-1.6228,Climbing stairs
-9.2607,0.40903,-1.679,Climbing stairs
-9.2222,0.50434,-2.0809,Climbing stairs
-9.5175,0.11601,-1.9264,Climbing stairs
-10.742,-0.29212,-1.7316,Climbing stairs
-11.445,-0.9587,-1.4337,Climbing stairs
-11.759,-0.92284,-1.2936,Climbing stairs
-12.115,-0.31121,-1.1964,Climbing stairs
-12.515,-0.51515,-1.4043,Climbing stairs
-12.516,0.018566,-2.251,Climbing stairs
-12.214,0.57832,-2.369,Climbing stairs
-12.544,0.94222,-2.7257,Climbing stairs
-12.905,0.80511,-3.517,Climbing stairs
-12.387,0.1375,-3.9139,Climbing stairs
-11.37,0.32016,-3.9922,Climbing stairs
-10.927,0.37589,-3.0609,Climbing stairs
-9.5789,1.1652,-2.8636,Climbing stairs
-8.2563,1.197,-2.7028,Climbing stairs
-7.737,0.99193,-2.8897,Climbing stairs
-7.2779,0.25981,-2.9556,Climbing stairs
-6.9295,0.51432,-2.8063,Climbing stairs
-6.6523,0.79515,-3.339,Climbing stairs
-7.5021,0.86161,-3.7646,Climbing stairs
-8.3324,0.96412,-3.7343,Climbing stairs
-9.3913,1.384,-3.3491,Climbing stairs
-8.8355,1.3697,-3.382,Climbing stairs
-8.4614,0.84583,-3.1449,Climbing stairs
-8.3142,0.55978,-2.6759,Climbing stairs
-8.1192,0.90716,-1.8657,Climbing stairs
-8.0972,0.81771,-1.9896,Climbing stairs
-8.1354,1.2129,-2.154,Climbing stairs
-7.8706,1.611,-2.3076,Climbing stairs
-7.2918,1.9622,-2.4971,Climbing stairs
-7.8974,1.4376,-2.1654,Climbing stairs
-8.0665,1.3041,-2.1142,Climbing stairs
-7.7906,1.1441,-2.0023,Climbing stairs
-7.934,1.2443,-3.067,Climbing stairs
-8.4324,1.4167,-1.6199,Climbing stairs
-8.0495,1.4672,-2.2469,Climbing stairs
-8.7949,1.8662,-1.4741,Climbing stairs
-9.1625,1.0535,-2.3894,Climbing stairs
-9.2264,1.221,-2.0375,Climbing stairs
-9.2977,1.7546,-1.9263,Climbing stairs
-8.7856,1.9057,-2.3864,Climbing stairs
-9.147,1.7951,-1.7858,Climbing stairs
-9.0418,1.5843,-1.8153,Climbing stairs
-8.9551,1.2898,-1.5681,Climbing stairs
-9.0321,1.0981,-1.6696,Climbing stairs
-9.2044,1.1312,-2.1192,Climbing stairs
-9.4622,1.391,-2.0959,Climbing stairs
-9.8558,1.3743,-1.8342,Climbing stairs
-9.974,1.2229,-1.9636,Climbing stairs
-10.294,1.5467,-2.3345,Climbing stairs
-10.581,1.7814,-1.8502,Climbing stairs
-10.331,1.8936,-1.7138,Climbing stairs
-10.313,1.5178,-2.495,Climbing stairs
-10.356,1.1548,-3.6119,Climbing stairs
-10.284,2.0669,-3.8456,Climbing stairs
-10.669,2.658,-4.7503,Climbing stairs
-11.992,1.5983,-4.1404,Climbing stairs
-12.636,0.46478,-3.5582,Climbing stairs
-11.777,0.4845,-4.6722,Climbing stairs
-10.458,0.69605,-3.2953,Climbing stairs
-9.5187,0.68483,-4.2647,Climbing stairs
-7.3086,2.3008,-5.0666,Climbing stairs
-7.9731,2.1919,-4.9396,Climbing stairs
-8.0559,2.2905,-4.7833,Climbing stairs
-8.4047,1.5499,-4.8079,Climbing stairs
-7.8378,-0.02993,-4.8448,Climbing stairs
-8.3125,-0.03047,-4.2554,Climbing stairs
-8.2676,-0.25835,-3.6443,Climbing stairs
-8.6277,0.070346,-3.541,Climbing stairs
-7.8492,0.037861,-3.5545,Climbing stairs
-8.2373,0.24928,-3.8723,Climbing stairs
-8.0835,0.63725,-3.1216,Climbing stairs
-8.2783,1.2882,-2.7577,Climbing stairs
-7.9566,1.3642,-2.9614,Climbing stairs
-8.1559,0.72525,-2.9031,Climbing stairs
-8.9085,0.47384,-2.7574,Climbing stairs
-9.607,0.045001,-2.9959,Climbing stairs
-9.576,0.010513,-2.5464,Climbing stairs
-9.1521,0.53427,-1.973,Climbing stairs
-7.8288,0.53288,-2.531,Climbing stairs
-6.7248,0.88441,-3.2467,Climbing stairs
-6.3507,1.3741,-2.35,Climbing stairs
-7.159,0.87902,-2.1314,Climbing stairs
-7.28,0.8674,-1.0904,Climbing stairs
-8.4729,0.4106,-2.0578,Climbing stairs
-8.4975,0.63416,-2.2166,Climbing stairs
-8.8128,1.2462,-2.1194,Climbing stairs
-8.8957,0.84516,-2.5029,Climbing stairs
-8.9856,0.79507,-2.6337,Climbing stairs
-8.7653,0.38528,-1.839,Climbing stairs
-9.1417,0.52176,-1.7215,Climbing stairs
-9.0325,0.10992,-1.8427,Climbing stairs
-8.9834,-0.32659,-1.5768,Climbing stairs
-9.8542,-0.21724,-1.2617,Climbing stairs
-10.994,-0.30484,-0.71165,Climbing stairs
-11.769,-0.45955,-0.15715,Climbing stairs
-12.41,-0.22028,-0.48298,Climbing stairs
-12.668,-0.45339,-0.66186,Climbing stairs
-12.472,0.86525,-1.0169,Climbing stairs
-11.549,1.1875,-1.0089,Climbing stairs
-11.368,1.7554,-1.0525,Climbing stairs
-10.318,1.2657,-1.5387,Climbing stairs
-10.564,-1.0895,-1.6138,Climbing stairs
-10.174,-0.38799,-3.6981,Climbing stairs
-12.29,0.84437,-2.7872,Climbing stairs
-13.276,2.6764,-3.1381,Climbing stairs
-13.328,3.287,-1.62,Climbing stairs
-11.057,2.8692,-3.026,Climbing stairs
-9.0634,3.1721,-3.0408,Climbing stairs
-8.1267,3.305,-3.271,Climbing stairs
-7.8955,3.8669,-4.6836,Climbing stairs
-8.7975,4.0186,-4.5962,Climbing stairs
